0	0.27118335648956743	0.32535714285714284	0.26461153150306593
1	0.370671111342255	0.4089285714285714	0.36615787904124875
2	0.4243834625827021	0.43446428571428564	0.40558938290038843
3	0.4264647274295526	0.4492857142857143	0.4228365574995293
4	0.44139390829439124	0.465	0.4423623728555822
5	0.45895340963610226	0.4735714285714286	0.4549472368891907
6	0.4598616253363906	0.4767857142857143	0.45759714446267663
7	0.4635532333574391	0.47625	0.459747499408088
8	0.4603719582228904	0.46642857142857147	0.4563116543356472
9	0.4680226002981544	0.4666071428571428	0.45823356800852294
10	0.4670785925521718	0.46482142857142855	0.4592750732658013
11	0.4621777498683041	0.4689285714285715	0.4589345741409222
12	0.46433887669212837	0.4675000000000001	0.45931054770656876
13	0.45857666201950986	0.45964285714285713	0.45442217702085586
14	0.4620763744742306	0.45	0.44801195950142925
