0	0.6788882403611091	0.5308707661737365	0.5107541378484758
1	0.7551007252561409	0.7876755917663772	0.7531256749411062
2	0.8046124259773846	0.7915215543104464	0.796606688436907
3	0.8058628521195816	0.8214245106736587	0.811474943818237
4	0.8012888878547478	0.829741249884368	0.8116970179233005
5	0.7995371489253411	0.8166237522990214	0.8050907131671676
6	0.8098795003302148	0.8183194840729984	0.8127476857075553
7	0.8006836448505013	0.8147637773351828	0.8056494271577594
8	0.8158289570547737	0.8148460918124257	0.8136515429760225
9	0.8065744528565144	0.8252484799349824	0.8115548255723344
10	0.7938219454288072	0.8052030623581737	0.7970370745714095
11	0.8147716635075964	0.8110728424756258	0.8115861363750791
12	0.8085540483014391	0.8076425790354165	0.806507950264481
13	0.7931424694961078	0.8071768941486059	0.7956640142321975
14	0.7995983250954226	0.8182272970814413	0.805725583481259
