0	0.00015625	0.0125	0.000308641975308642
1	0.20915343445049484	0.2517857142857143	0.18469581173645847
2	0.3602031800093933	0.38857142857142857	0.3529815375814805
3	0.4297007064644373	0.44571428571428573	0.41835276697092605
4	0.4597456036071633	0.4758928571428571	0.454945305351005
5	0.4724923255310863	0.4826785714285714	0.4677334446199654
6	0.4836821711825344	0.49607142857142855	0.4824028222256942
7	0.4952034471801639	0.5057142857142857	0.4913729619181382
8	0.4896472542996335	0.5005357142857143	0.4832938736187932
9	0.49465401245642593	0.49625	0.48709017665035964
10	0.4947962799893146	0.49714285714285716	0.4897628501322557
11	0.49158453808871494	0.4950000000000001	0.48586544210005284
12	0.49406856687685713	0.49910714285714286	0.4918028974048321
13	0.49651441440277166	0.4932142857142857	0.4877221175394187
14	0.49532678379709016	0.5014285714285714	0.4928413708102942
